train/100051_GigsEKRBMhvNwolC_0027.wav,myname variable है जो यूज़र के द्वारा प्रविष्ट किया गया text जोकि यूज़र input है को संचित करता है
train/100051_GigsEKRBMhvNwolC_0028.wav,पहला if statement दो variables myname और name की तुलना करता है
train/100051_GigsEKRBMhvNwolC_0029.wav,यानी यूज़र input और variable name में संचित value जोकि anusha है
train/100051_GigsEKRBMhvNwolC_0030.wav,अगर दो values मिलती हैं तो इस if statement में शेष code मूल्यांकित किया जायेगा
train/100051_GigsEKRBMhvNwolC_0031.wav,read command पढ़ती है और variable mypassword में प्रविष्ट किया हुआ password संचित करती है
train/100051_GigsEKRBMhvNwolC_0032.wav,यहाँ hyphen s flag silent mode के लिए है
train/100051_GigsEKRBMhvNwolC_0033.wav,इसका मतलब है कि यूज़र द्वारा प्रविष्ट किया हुआ text terminal पर प्रदर्शित नहीं किया जायेगा
train/100051_GigsEKRBMhvNwolC_0034.wav,यहाँ हमारे पास ifelse statements का एक अन्य set है
train/100051_GigsEKRBMhvNwolC_0035.wav,ifelse statements का यह set पहले if में nested किया जाता है
train/100051_GigsEKRBMhvNwolC_0036.wav,दूसरा if statement variables mypassword और password की तुलना करता है
train/100051_GigsEKRBMhvNwolC_0037.wav,जब if condition true होती है तो echo terminal पर message welcome प्रदर्शित करता है
train/100051_GigsEKRBMhvNwolC_0038.wav,यानी passwords मिलता है
train/100051_GigsEKRBMhvNwolC_0039.wav,e backslash escape की व्याश्या संभव बनाता है
train/100051_GigsEKRBMhvNwolC_0040.wav,\n नयी line के लिए है; जिसका मतलब है string welcome printed किया जायेगा
train/100051_GigsEKRBMhvNwolC_0041.wav,जब if condition true नहीं होती है तो else condition निष्पादित की जाएगी;
train/100051_GigsEKRBMhvNwolC_0042.wav,यानी जब passwords मिलान नहीं होता है तो else condition निष्पादित की जाएगी
train/100051_GigsEKRBMhvNwolC_0043.wav,इस स्थिति में echo wrong password दिखायेगा
train/100051_GigsEKRBMhvNwolC_0044.wav,fi भीतरी ifelse statement समाप्त करता है
train/100051_GigsEKRBMhvNwolC_0045.wav,अपने पहले ifelse statement पर वापस आते हैं
train/100051_GigsEKRBMhvNwolC_0046.wav,अगर myname और name में values मिलान नहीं होती हैं तो यह else statement निष्पादित किया जायेगा
train/100051_GigsEKRBMhvNwolC_0047.wav,यह terminal पर message wrong name echo करेगा
train/100051_GigsEKRBMhvNwolC_0048.wav,fi बहरी ifelse statement समाप्त करेगा
train/100051_GigsEKRBMhvNwolC_0049.wav,अब अपने keyboard पर ctrl + alt और t कीज़ एकसाथ दबाकर terminal window खोलें
train/100051_GigsEKRBMhvNwolC_0050.wav,file को निष्पादन योग्य बनाते हैं
train/100051_GigsEKRBMhvNwolC_0051.wav,type करें: chmod space plus x space nestedifelse sh
train/100051_GigsEKRBMhvNwolC_0052.wav,अब type करें dot slash nestedifelse sh
train/100051_GigsEKRBMhvNwolC_0053.wav,program दो conditions प्रमाणित करता है
train/100051_GigsEKRBMhvNwolC_0054.wav,यानी name और password
train/100051_GigsEKRBMhvNwolC_0055.wav,जब यह terminal पर निष्पादित किया जाता है
train/100051_GigsEKRBMhvNwolC_0056.wav,यहाँ prompt enter name निष्पादित करता है
train/100051_GigsEKRBMhvNwolC_0057.wav,अब type करें anusha
train/100051_GigsEKRBMhvNwolC_0058.wav,चूँकि यह condition true होती है अतः अगली if condition मूल्यांकित की जाएगी
train/100051_GigsEKRBMhvNwolC_0059.wav,अब prompt दिखाता है password
train/100051_GigsEKRBMhvNwolC_0060.wav,मैं password में abc123 type करुँगी
train/100051_GigsEKRBMhvNwolC_0061.wav,ये password variable password में value से मिलता है
train/100051_GigsEKRBMhvNwolC_0062.wav,इसलिए prompt message welcome दिखाता है
train/100051_GigsEKRBMhvNwolC_0063.wav,अब script को दोबारा निष्पादित करते हैं
train/100051_GigsEKRBMhvNwolC_0064.wav,अप arrow की दबाएं
train/100051_GigsEKRBMhvNwolC_0065.wav,dot slash nestedifelse sh पर जाएँ
train/100051_GigsEKRBMhvNwolC_0066.wav,enter दबाएं
train/100051_GigsEKRBMhvNwolC_0067.wav,इस समय हम वही name अलग password के साथ प्रविष्ट करेंगे
train/100051_GigsEKRBMhvNwolC_0068.wav,अतः मैं name में anusha और password में 123 प्रविष्ट करुँगी
train/100051_GigsEKRBMhvNwolC_0069.wav,name की values मिलेंगी लेकिन password की values नहीं
train/100051_GigsEKRBMhvNwolC_0070.wav,अतः message wrong password प्रदर्शित किया जायेगा
train/100051_GigsEKRBMhvNwolC_0071.wav,यह सिद्ध करता है कि पहले if statement के अंदर nested else statement निष्पादित किया गया था
train/100051_GigsEKRBMhvNwolC_0072.wav,एक बार और script को निष्पादित करते हैं
train/100051_GigsEKRBMhvNwolC_0073.wav,इस समय हम name में swati प्रविष्ट करेंगे
train/100051_GigsEKRBMhvNwolC_0074.wav,message wrong name प्रदर्शित होता है
train/100051_GigsEKRBMhvNwolC_0075.wav,ऐसा इसलिए क्योंकि name swati पहले घोषित की गयी value anusha से नहीं मिलता
train/100051_GigsEKRBMhvNwolC_0076.wav,control पहले if statement के बाहर आता है और else statement निष्पादित करता है
train/100051_GigsEKRBMhvNwolC_0077.wav,यह message wrong name prints करता है
train/100051_GigsEKRBMhvNwolC_0078.wav,अब multilevel ifelse statement को देखते हैं
train/100051_GigsEKRBMhvNwolC_0079.wav,अगर कंडीशन 1 true है तो statement1 1 निष्पादित होता है
train/100051_GigsEKRBMhvNwolC_0080.wav,अगर condition 1 false है तो condition 2 मूल्यांकित होती है
train/100051_GigsEKRBMhvNwolC_0081.wav,अगर कंडीशन 2 true है तो statement 2 निष्पादित होता है
train/100051_GigsEKRBMhvNwolC_0082.wav,अगर condition 2 false है तो condition n मूल्यांकित होती है
train/100051_GigsEKRBMhvNwolC_0083.wav,अगर condition n true है तो statement n निष्पादित होता है
train/100051_GigsEKRBMhvNwolC_0084.wav,और अगर condition n false है तो statement x निष्पादित होता है
train/100051_GigsEKRBMhvNwolC_0085.wav,अब एक उदाहरण देखते हैं
train/100051_GigsEKRBMhvNwolC_0086.wav,मेरे पास एक कार्यकारी उदाहरण है
train/100051_GigsEKRBMhvNwolC_0087.wav,मैं इसे खोलूंगी ध्यान दें हमारी फाइल का name multilevel hyphen ifelse dot sh है
train/100051_GigsEKRBMhvNwolC_0088.wav,अब code पूरा समझते हैं
train/100051_GigsEKRBMhvNwolC_0089.wav,यह शीबैंग line है
train/100051_GigsEKRBMhvNwolC_0090.wav,mystring एक variable है जो निष्पादन के दौरान यूज़र द्वारा input शब्द संचित करता है
train/100051_GigsEKRBMhvNwolC_0091.wav,if condition जाँचती है कि the input string नल null है
train/100051_GigsEKRBMhvNwolC_0092.wav,hyphen z जाँचता है कि क्या string की लम्बाई zero है
train/100051_GigsEKRBMhvNwolC_0093.wav,terminal पर type करें man test और अनेक string comparison का अन्वेषण करें
train/100051_GigsEKRBMhvNwolC_0094.wav,अगर कुछ भी प्रविष्ट नहीं किया जाता तो echo statement printed किया जायेगा
train/100051_GigsEKRBMhvNwolC_0095.wav,पहली elif condition जाँचती है कि the input string में raj है
train/100051_GigsEKRBMhvNwolC_0096.wav,अगर है तो यह echo statement printed किया जायेगा
train/100051_GigsEKRBMhvNwolC_0097.wav,वाइल्ड कार्ड्स character निश्चित करता है कि इसमें raj के साथ कोई भी शब्द पहचाना जाएगा
train/100051_GigsEKRBMhvNwolC_0098.wav,अगली elif condition जाँचती है कि the input string में शब्द jit है
train/100051_GigsEKRBMhvNwolC_0099.wav,अगर है तो यह echo statement printed किया जायेगा
train/100051_GigsEKRBMhvNwolC_0100.wav,जब ऊपर की सारी conditions fail हो जाएँगी तो else condition निष्पादित की जाएगी
train/100051_GigsEKRBMhvNwolC_0101.wav,और यह sorry! input does not contain either raj or jit message दिखायेगा
train/100051_GigsEKRBMhvNwolC_0102.wav,fi multilevel ifelse statement का अंत दिखाता है
train/100051_GigsEKRBMhvNwolC_0103.wav,अब program निष्पादित करते हैं
train/100051_GigsEKRBMhvNwolC_0104.wav,अपने terminal पर वापस आते हैं
train/100051_GigsEKRBMhvNwolC_0105.wav,type करें: chmod space plus x space multilevel hyphen ifelse dot sh
train/100051_GigsEKRBMhvNwolC_0106.wav,type करें dot slash multilevel hyphen ifelse dot sh
train/100051_GigsEKRBMhvNwolC_0107.wav,हमसे input के लिए पूछा जाता है
train/100051_GigsEKRBMhvNwolC_0108.wav,अब हम भिन्नभिन्न inputs देते हैं और देखते हैं कि हर बार क्या होता है
train/100051_GigsEKRBMhvNwolC_0109.wav,पहले मैं बिना कुछ टाइप किये enter दबाऊँगी
train/100051_GigsEKRBMhvNwolC_0110.wav,nothing was entered message दिखता है
train/100051_GigsEKRBMhvNwolC_0111.wav,और control multilevel ifelse statement के बाहर आ जाता है
train/100051_GigsEKRBMhvNwolC_0112.wav,अब मैं prompt clear करती हूँ
train/100051_GigsEKRBMhvNwolC_0113.wav,अब script को भिन्न input के साथ निष्पादित करने की कोशिश करते हैं
train/100051_GigsEKRBMhvNwolC_0114.wav,अप arrow की दबाएं
train/100051_GigsEKRBMhvNwolC_0115.wav,dot slash multilevel hyphen ifelse dot sh पर जाएँ
train/100051_GigsEKRBMhvNwolC_0116.wav,enter दबाएं
train/100051_GigsEKRBMhvNwolC_0117.wav,prompt enter a word दिखाता है
train/100051_GigsEKRBMhvNwolC_0118.wav,मैं abhijit type करुँगी
train/100051_GigsEKRBMhvNwolC_0119.wav,abhijit contains word jit output दिखता है
train/100051_GigsEKRBMhvNwolC_0120.wav,यह दिखाता है कि हमारे code में control तीसरी condition पर गया
train/100051_GigsEKRBMhvNwolC_0121.wav,पहली दो conditions मेल नहीं हुई
train/100051_GigsEKRBMhvNwolC_0122.wav,वहीं logic सारी conditions पर लगता है
train/100051_GigsEKRBMhvNwolC_0123.wav,भिन्नभिन्न inputs के लिए program को निष्पादित करने की कोशिश करें और परिणामों को जाँचें
train/100051_GigsEKRBMhvNwolC_0124.wav,अब सारांशित करते हैं
train/100051_GigsEKRBMhvNwolC_0125.wav,इस tutorial में हमने सीखा:
train/100051_GigsEKRBMhvNwolC_0126.wav,name और password सत्यापन के साथ nested ifelse का उपयोग और
train/100051_GigsEKRBMhvNwolC_0127.wav,multilevel ifelse: string comparison program का उपयोग
train/100051_GigsEKRBMhvNwolC_0128.wav,एक नियत कार्य में भिन्नभिन्न output के लिए एक program लिखें जब number
train/100051_GigsEKRBMhvNwolC_0129.wav,3 से बड़ा हो 3 से छोटा हो
train/100051_GigsEKRBMhvNwolC_0130.wav,या 3 के बराबर हो
train/100051_GigsEKRBMhvNwolC_0131.wav,या जब यूज़र input खाली हो
train/100051_GigsEKRBMhvNwolC_0132.wav,निम्न link पर उपलब्ध video देखें
train/100051_GigsEKRBMhvNwolC_0133.wav,यह spoken tutorial project को सारांशित करता है
train/100051_GigsEKRBMhvNwolC_0134.wav,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं
train/100051_GigsEKRBMhvNwolC_0135.wav,spoken tutorial project team
train/100051_GigsEKRBMhvNwolC_0136.wav,spoken tutorials का उपयोग करके कार्यशालाएं चालती है
train/100051_GigsEKRBMhvNwolC_0137.wav,online test pass करने वालों को प्रमाणपत्र देते हैं
train/100051_GigsEKRBMhvNwolC_0138.wav,अधिक जानकारी के लिए contact @spokentutorial org पर लिखें
train/100051_GigsEKRBMhvNwolC_0139.wav,spoken tutorial project talk to a teacher project का हिस्सा है
train/100051_GigsEKRBMhvNwolC_0140.wav,यह भारत सरकार के it it आर दी के आई सी टी के माध्यम से राष्ट्रीय साक्षरता mission द्वारा समर्थित है
train/100051_GigsEKRBMhvNwolC_0141.wav,इस mission पर अधिक जानकारी नीचे दर्शाये link पर उपलब्ध है
train/100051_GigsEKRBMhvNwolC_0142.wav,यह script प्रभाकर द्वारा अनुवादित है
train/100051_GigsEKRBMhvNwolC_0143.wav,आई आई टी बॉम्बे से मैं श्रुति आर्य अब आपसे विदा लेती हूँ हमसे जुड़ने धन्यवाद
train/100356_CwvWvuD1g8RaNQ2j_0000.wav,नमस्कार features of gchem3d के इस tutorial में आपका स्वागत है
train/100356_CwvWvuD1g8RaNQ2j_0001.wav,इस tutorial में हम निम्न के बारे में सीखेंगे
train/100356_CwvWvuD1g8RaNQ2j_0002.wav,menu bar file type formats
train/100356_CwvWvuD1g8RaNQ2j_0003.wav,अनेक प्रकार के model types और
train/100356_CwvWvuD1g8RaNQ2j_0004.wav,background color को कैसे बदलें
train/100356_CwvWvuD1g8RaNQ2j_0005.wav,इस tutorial के लिए मैं उपयोग कर रही हूँ ubuntu लिनक्स os version 1204
train/100356_CwvWvuD1g8RaNQ2j_0006.wav,gchempaint version 01210
train/100356_CwvWvuD1g8RaNQ2j_0007.wav,gchem3d version 01210
train/100356_CwvWvuD1g8RaNQ2j_0008.wav,इस tutorial के अनुसरण के लिए आपको gchempaint से परिचित होना चाहिये
train/100356_CwvWvuD1g8RaNQ2j_0009.wav,यदि नहीं तो सम्बंधित tutorials के लिए कृपया हमारी website पर जाएँ
train/100356_CwvWvuD1g8RaNQ2j_0010.wav,मैंने एक नयी gchempaint window खोली है
train/100356_CwvWvuD1g8RaNQ2j_0011.wav,templates drop down उपयोग करके
train/100356_CwvWvuD1g8RaNQ2j_0012.wav,मैं display area पर adenosine adenosine के structure को load करुँगी
train/100356_CwvWvuD1g8RaNQ2j_0013.wav,file को सेव करने के लिए tool bar पर सेव icon पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0014.wav,save as dialog box खुलता है
train/100356_CwvWvuD1g8RaNQ2j_0015.wav,file को gchem3d में देखने के लिए इसे file formats जैसे mol mdl और pdb में सेव करना पड़ता है
train/100356_CwvWvuD1g8RaNQ2j_0016.wav,file का name adenosine pdb type करें
train/100356_CwvWvuD1g8RaNQ2j_0017.wav,desktop पर file सेव करने के लिए desktop पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0018.wav,सेव button पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0019.wav,मैं gchempaint window बंद करुँगी
train/100356_CwvWvuD1g8RaNQ2j_0020.wav,अब gchem3d application के बारे में सीखें
train/100356_CwvWvuD1g8RaNQ2j_0021.wav,gchem3d gchempaint के utility सॉफ्टवेयर की तरह संस्थापित किया जा सकता है
train/100356_CwvWvuD1g8RaNQ2j_0022.wav,synaptic package manager उपयोग करके
train/100356_CwvWvuD1g8RaNQ2j_0023.wav,synaptic package manager synaptic package manager पर जाएँ
train/100356_CwvWvuD1g8RaNQ2j_0024.wav,quick filter quick filter box में gchempaint type करें
train/100356_CwvWvuD1g8RaNQ2j_0025.wav,gchempaint utilities के पूर्ण संस्थापन के लिए gcuplugin libgcudbg और gcubin संस्थापित करें
train/100356_CwvWvuD1g8RaNQ2j_0026.wav,मैंने पहले ही सारी files संस्थापित कर ली थी
train/100356_CwvWvuD1g8RaNQ2j_0027.wav,gchem3d 3 डाइमेंशनल मॉलिक्यूलर structure विज्युलाइज़र visualizer है
train/100356_CwvWvuD1g8RaNQ2j_0028.wav,यह gchempaint का utility feature है
train/100356_CwvWvuD1g8RaNQ2j_0029.wav,gchempaint में बनाये गए structures gchem3d में देखे जा सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0030.wav,gchem3d खोलने के लिए dash home पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0031.wav,प्रदर्शित search bar में gchem3d type करें
train/100356_CwvWvuD1g8RaNQ2j_0032.wav,molecules viewer icon पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0033.wav,gchem3d viewer window menubar और display area रखती है
train/100356_CwvWvuD1g8RaNQ2j_0034.wav,menubar वो सभी commands रखती है जिनकी आपको gchem3d में काम करने में ज़रुरत है
train/100356_CwvWvuD1g8RaNQ2j_0035.wav,display area खुली हुई file की विषयवस्तु प्रदर्शित करता है
train/100356_CwvWvuD1g8RaNQ2j_0036.wav,file खोलने के लिए file select करें open पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0037.wav,open dialog box खुलता है
train/100356_CwvWvuD1g8RaNQ2j_0038.wav,file select करे जो आप खोलना चाहते हैं
train/100356_CwvWvuD1g8RaNQ2j_0039.wav,मैं अपने desktop पर adenosine pdb select करुँगी
train/100356_CwvWvuD1g8RaNQ2j_0040.wav,open button पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0041.wav,displayed area पर file प्रदर्शित हुई है
train/100356_CwvWvuD1g8RaNQ2j_0042.wav,अब दृश्य को image की तरह सेव करना सीखें
train/100356_CwvWvuD1g8RaNQ2j_0043.wav,file पर click करें save as image पर जाएँ
train/100356_CwvWvuD1g8RaNQ2j_0044.wav,save as image dialog box खुलता है
train/100356_CwvWvuD1g8RaNQ2j_0045.wav,नीचे width और height parameters पर ध्यान दें
train/100356_CwvWvuD1g8RaNQ2j_0046.wav,default image size width 300 pixels और height 300 pixels रखती है
train/100356_CwvWvuD1g8RaNQ2j_0047.wav,आप scrollers scrollers उपयोग करके values को बड़ा या घटा सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0048.wav,अब file type विकल्प पर
train/100356_CwvWvuD1g8RaNQ2j_0049.wav,gchem3d अनेक file formats का समर्थन करता है
train/100356_CwvWvuD1g8RaNQ2j_0050.wav,file types जैसे vrml pdf png और अन्य drop down सूची में उपलब्ध हैं
train/100356_CwvWvuD1g8RaNQ2j_0051.wav,अगर file का प्रकार नहीं स्पष्ट किया जाता तो gchem3d file के प्रकार को file के name से निर्धारित करने के लिए प्रयास करता है
train/100356_CwvWvuD1g8RaNQ2j_0052.wav,अगर यह सफल नहीं होता है तो default file type में vrml उपयोग किया जायेगा
train/100356_CwvWvuD1g8RaNQ2j_0053.wav,अब structure को vrml file format में सेव करें
train/100356_CwvWvuD1g8RaNQ2j_0054.wav,vrml document विकल्प select करें
train/100356_CwvWvuD1g8RaNQ2j_0055.wav,file का name adenosine adenosine type करें
train/100356_CwvWvuD1g8RaNQ2j_0056.wav,desktop पर file सेव करने के लिए desktop पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0057.wav,सेव button पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0058.wav,अब हम सीखेंगे कि वास्तव में vrmlफाइल type क्या है
train/100356_CwvWvuD1g8RaNQ2j_0059.wav,vrml wrl extension के साथ text file format है
train/100356_CwvWvuD1g8RaNQ2j_0060.wav,3d पालीगान properties जैसे vertices vertices edges edges surface color surface color उल्लिखित किये जा सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0061.wav,vrml files plain text हैं जो gzip में compress होती हैं
train/100356_CwvWvuD1g8RaNQ2j_0062.wav,3d modeling programs objects और scenes को इसमें सेव करते हैं
train/100356_CwvWvuD1g8RaNQ2j_0063.wav,अब सेव की हुई file को खोलें
train/100356_CwvWvuD1g8RaNQ2j_0064.wav,adenosine wrl पर right click करें open with text editor विकल्प चुनें
train/100356_CwvWvuD1g8RaNQ2j_0065.wav,text editor structure के बारे में सारा विवरण दर्शाता है
train/100356_CwvWvuD1g8RaNQ2j_0066.wav,अब page setup पर जाते हैं
train/100356_CwvWvuD1g8RaNQ2j_0067.wav,gchem3d printing के समय 300 dpi resolution उपयोग करता है
train/100356_CwvWvuD1g8RaNQ2j_0068.wav,पेज setup properties gchempaint में properties के समान ही है
train/100356_CwvWvuD1g8RaNQ2j_0069.wav,इस क्रम में gchempaint tutorials में मैंने पहले ही विचार किया था
train/100356_CwvWvuD1g8RaNQ2j_0070.wav,मैं window close करुँगी
train/100356_CwvWvuD1g8RaNQ2j_0071.wav,अब view menu पर जाएँ
train/100356_CwvWvuD1g8RaNQ2j_0072.wav,view menu select करें
train/100356_CwvWvuD1g8RaNQ2j_0073.wav,gchem3d निम्न चार model types उपयोग करके एक अणु प्रदर्शित करता है:
train/100356_CwvWvuD1g8RaNQ2j_0074.wav,balls and sticks balls and sticks * space filling space filling
train/100356_CwvWvuD1g8RaNQ2j_0075.wav,cylinders cylinders और * wireframe wireframe
train/100356_CwvWvuD1g8RaNQ2j_0076.wav,balls and sticks default model है
train/100356_CwvWvuD1g8RaNQ2j_0077.wav,इस model को उपयोग करके multiple bond और correct bond स्थितियों को देखे जा सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0078.wav,मैं space filling पर click करुँगी और आप भिन्नता देख सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0079.wav,space filling model अणुओं को compact form में दर्शाता है
train/100356_CwvWvuD1g8RaNQ2j_0080.wav,cylinders model structure को cylindrical pipes की form में दर्शाता है
train/100356_CwvWvuD1g8RaNQ2j_0081.wav,wireframe model structure का ढांचा दर्शाता है
train/100356_CwvWvuD1g8RaNQ2j_0082.wav,balls and sticks पर वापस आते हैं
train/100356_CwvWvuD1g8RaNQ2j_0083.wav,अब हम background color पर जाते हैं
train/100356_CwvWvuD1g8RaNQ2j_0084.wav,default background color ब्लैक है
train/100356_CwvWvuD1g8RaNQ2j_0085.wav,view menu select करें background color पर जाएँ
train/100356_CwvWvuD1g8RaNQ2j_0086.wav,एक menu खुलता है
train/100356_CwvWvuD1g8RaNQ2j_0087.wav,menu के अंत से custom color select करें
train/100356_CwvWvuD1g8RaNQ2j_0088.wav,background colour window खुलती है
train/100356_CwvWvuD1g8RaNQ2j_0089.wav,जो हम चाहते हैं उस रंग को चुनने के लिए यह window अनेक क्षेत्र रखती है
train/100356_CwvWvuD1g8RaNQ2j_0090.wav,ह्यू hue उपयोग करके hue background color बदल सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0091.wav,scroller पर click करें color circle की value और गतिविधि में बदलाव देखें
train/100356_CwvWvuD1g8RaNQ2j_0092.wav,saturation saturation उपयोग करके हम color की कान्सन्ट्रेशन बदल सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0093.wav,value उपयोग करके समान color के भिन्न shades प्राप्त करने के लिए rgb combination बदल सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0094.wav,इसके आगे एक eyedropper eyedropper icon के साथ प्रीव्यू box है
train/100356_CwvWvuD1g8RaNQ2j_0095.wav,eyedropper icon पर click करें
train/100356_CwvWvuD1g8RaNQ2j_0096.wav,अपने महत्व का color चुनने के लिए color ring पर कहीं भी click करें
train/100356_CwvWvuD1g8RaNQ2j_0097.wav,ok button पर click करें screen पर background color बदल जाता है
train/100356_CwvWvuD1g8RaNQ2j_0098.wav,अब सारांशित करते हैं कि हमने क्या सीखा
train/100356_CwvWvuD1g8RaNQ2j_0099.wav,इस tutorial में हमने निम्न के बारे में सीखा
train/100356_CwvWvuD1g8RaNQ2j_0100.wav,भिन्न menus file type formats
train/100356_CwvWvuD1g8RaNQ2j_0101.wav,model types और background color कैसे बदलें
train/100356_CwvWvuD1g8RaNQ2j_0102.wav,यहाँ एक नियत कार्य है
train/100356_CwvWvuD1g8RaNQ2j_0103.wav,1 gchempaint से saccharide load करें और file को mdl format में सेव करें
train/100356_CwvWvuD1g8RaNQ2j_0104.wav,2 molecules viewer मॉलेक्युल्स व्यूअर में structure खोलें
train/100356_CwvWvuD1g8RaNQ2j_0105.wav,3 image को png और pdf file types में सेव करें
train/100356_CwvWvuD1g8RaNQ2j_0106.wav,4 अनेक background colors का प्रयास करें
train/100356_CwvWvuD1g8RaNQ2j_0107.wav,इस url पर उपलब्ध video देखें
train/100356_CwvWvuD1g8RaNQ2j_0108.wav,यह spoken tutorial project को सारांशित करता है
train/100356_CwvWvuD1g8RaNQ2j_0109.wav,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं
train/100356_CwvWvuD1g8RaNQ2j_0110.wav,spoken tutorial project team spoken tutorials का उपयोग करके कार्यशालाएं चलाती है
train/100356_CwvWvuD1g8RaNQ2j_0111.wav,online test pass करने वालों को प्रमाणपत्र देते हैं
train/100356_CwvWvuD1g8RaNQ2j_0112.wav,अधिक जानकारी के लिए कृपया contact @spokentutorial org को लिखें
train/100356_CwvWvuD1g8RaNQ2j_0113.wav,spoken tutorial project talktoa teacher project का हिस्सा है
train/100356_CwvWvuD1g8RaNQ2j_0114.wav,यह भारत सरकार के एमएचआरडी के आईसीटी के माध्यम से राष्ट्रीय साक्षरता mission द्वारा समर्थित है
train/100356_CwvWvuD1g8RaNQ2j_0115.wav,इस mission पर अधिक जानकारी इस लिंक पर उपलब्ध है
train/100356_CwvWvuD1g8RaNQ2j_0116.wav,आई आई टी बॉम्बे से मैं श्रुति आर्य आपसे विदा लेती हूँ हमसे जुड़ने के लिए धन्यवाद
train/102503_gspRPYL3gCI1FC36_0000.wav,नमस्कार kturtle में question glues पर spoken tutorial में आपका स्वागत है
train/102503_gspRPYL3gCI1FC36_0001.wav,इस tutorial में हम निम्न question glues क्वेशन glues and not सीखेंगे
train/102503_gspRPYL3gCI1FC36_0002.wav,इस tutorial को record करने के लिए मैं उबंटु लिनक्स os वर्ज़न 1204 और kturtle वर्ज़न 081 बीटा का उपयोग कर रही हूँ
train/102503_gspRPYL3gCI1FC36_0003.wav,हम मानते हैं कि आपको kturtle के कार्य का बुनियादी और kturtle में ifelse statement का ज्ञान है
